id,data_evento,hora_evento,host,srcip,srcuser,rule_id,rule_level,severidade_wazuh,rule_description,full_log,severidade_manual,severidade_wazuh_llm
1779329860.64241,2026-05-19,06,wazuh.manager,203.0.113.208,usr21,,,nenhum,,2026-05-19T06:46:16.459433-03:00 srv01 sshd[3493465]: Disconnected from user usr21 203.0.113.208 port 35494,nenhum,nenhum
1779329860.64241,2026-05-19,06,wazuh.manager,176.65.132.129,user3,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T06:37:49.843069+00:00 srv02 sshd[2991816]: Failed password for invalid user user3 from 176.65.132.129 port 51204 ssh2,medio,medio
1779329860.64241,2026-05-19,08,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-19T08:36:21.164288+00:00 srv02 sshd[3264522]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-19,09,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T09:30:30.972033+00:00 srv02 sshd[3370501]: Failed password for invalid user root from 87.251.64.149 port 42076 ssh2,medio,medio
1779329860.64241,2026-05-19,09,wazuh.manager,87.251.64.149,abc,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T09:34:00.972062+00:00 srv02 sshd[3373835]: Failed password for invalid user abc from 87.251.64.149 port 58954 ssh2,medio,medio
1779329860.64241,2026-05-19,08,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T08:59:53.458843+00:00 srv02 sshd[3316925]: Disconnected from user usr21 203.0.113.11 port 57866,nenhum,nenhum
1779329860.64241,2026-05-19,09,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T09:37:23.186827+00:00 srv02 sshd[3376876]: Connection reset by invalid user root 87.251.64.149 port 2954 [preauth],medio,alto
1779329860.64241,2026-05-19,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T09:56:39.445078+00:00 srv02 sshd[3403641]: Accepted publickey for user from 203.0.113.11 port 59042 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,09,wazuh.manager,50.6.227.5,deploy,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T09:20:29.733463+00:00 srv02 sshd[3358854]: Failed password for invalid user deploy from 50.6.227.5 port 35980 ssh2,medio,medio
1779329860.64241,2026-05-19,09,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T09:45:49.432728+00:00 srv02 sshd[3385135]: Disconnected from user usr21 203.0.113.11 port 46572,nenhum,nenhum
1779329860.64241,2026-05-19,09,wazuh.manager,,,,,nenhum,,2026-05-19T09:58:16.847611+00:00 srv02 systemd-logind[1224]: New session 53782 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-19,10,wazuh.manager,50.6.227.5,filmlight,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T10:04:54.586575+00:00 srv02 sshd[3411827]: Failed password for invalid user filmlight from 50.6.227.5 port 34816 ssh2,medio,alto
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:13:28.625530+00:00 srv02 sshd[3427026]: Accepted publickey for user from 203.0.113.11 port 53886 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:06:44.435659+00:00 srv02 sshd[3416590]: Accepted publickey for user from 203.0.113.11 port 57458 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,,,,,nenhum,,2026-05-19T10:16:12.599059+00:00 srv02 systemd-logind[1224]: New session 53967 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-19,09,wazuh.manager,,,,,nenhum,,2026-05-19T09:41:49.481735-03:00 srv01 sshd[3940915]: Connection closed by invalid user ps 50.6.227.5 port 57888 [preauth],nenhum,nenhum
1779329860.64241,2026-05-19,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T09:32:30.987647+00:00 srv02 sshd[3372606]: Accepted publickey for user from 203.0.113.11 port 49812 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,09,wazuh.manager,,,,,nenhum,,2026-05-19T09:40:14.902797+00:00 srv02 sshd[3379741]: Connection closed by authenticating user usr21 203.0.113.11 port 45608 [preauth],nenhum,nenhum
1779329860.64241,2026-05-19,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T09:20:45.561971+00:00 srv02 sshd[3359111]: Accepted publickey for user from 203.0.113.11 port 58756 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T09:44:20.778957+00:00 srv02 sshd[3383747]: Accepted publickey for user from 203.0.113.11 port 54568 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,,,,,nenhum,,2026-05-19T10:24:32.206055+00:00 srv02 systemd-logind[1224]: Removed session 54148.,nenhum,nenhum
1779329860.64241,2026-05-19,10,wazuh.manager,,usr21,,,nenhum,,2026-05-19T10:28:39.025071+00:00 srv02 CRON[3452301]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:22:01.979025+00:00 srv02 sshd[3440361]: Accepted publickey for user from 203.0.113.11 port 41940 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,,,,,nenhum,,2026-05-19T10:40:57.734230+00:00 srv02 systemd-logind[1224]: Removed session 54331.,nenhum,nenhum
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T10:19:42.839615+00:00 srv02 sshd[3435137]: Disconnected from user usr21 203.0.113.11 port 42840,nenhum,nenhum
1779329860.64241,2026-05-19,09,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-19T09:30:27.790376+00:00 srv02 sshd[3370663]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:19:27.419771+00:00 srv02 sshd[3434718]: Accepted publickey for user from 203.0.113.11 port 57782 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:24:39.402937+00:00 srv02 sshd[3446109]: Accepted publickey for user from 203.0.113.11 port 39268 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:46:16.225596+00:00 srv02 sshd[3476915]: Accepted publickey for user from 203.0.113.11 port 45140 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,49.51.35.151,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T10:57:35.813417+00:00 srv02 sshd[3488057]: Failed password for invalid user root from 49.51.35.151 port 60044 ssh2,baixo,medio
1779329860.64241,2026-05-19,11,wazuh.manager,,,,,nenhum,,2026-05-19T11:01:18.217474+00:00 srv02 systemd-logind[1224]: Session 54517 logged out. Waiting for processes to exit.,nenhum,nenhum
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:55:41.019193+00:00 srv02 sshd[3486275]: Accepted publickey for user from 203.0.113.11 port 38096 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,06,wazuh.manager,,,,,nenhum,,2026-05-19T06:31:33.128542+00:00 srv02 sshd[2982299]: Connection closed by invalid user soporte 176.65.132.129 port 57664 [preauth],nenhum,nenhum
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:29:06.563206+00:00 srv02 sshd[3453440]: Accepted publickey for user from 203.0.113.11 port 49940 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T10:38:40.917255+00:00 srv02 sshd[3467362]: Accepted publickey for user from 203.0.113.11 port 58278 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T11:12:15.745587+00:00 srv02 sshd[3504128]: Accepted publickey for user from 203.0.113.11 port 43240 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T11:27:31.796429+00:00 srv02 sshd[3519308]: Failed password for invalid user root from 87.251.64.149 port 26880 ssh2,medio,medio
1779329860.64241,2026-05-19,10,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T10:39:17.089188+00:00 srv02 sshd[3467775]: Disconnected from user usr21 203.0.113.11 port 58718,nenhum,nenhum
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T11:22:17.047032-03:00 srv01 sshd[4194181]: Accepted publickey for user from 203.0.113.208 port 47304 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,10,wazuh.manager,,,,,nenhum,,2026-05-19T10:51:13.035983+00:00 srv02 sshd[3481379]: Connection closed by authenticating user usr21 203.0.113.11 port 40900 [preauth],nenhum,nenhum
1779329860.64241,2026-05-19,11,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T11:34:24.859366+00:00 srv02 sshd[3526874]: Failed password for invalid user admin from 87.251.64.149 port 44516 ssh2,medio,medio
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T11:31:59.978646+00:00 srv02 sshd[3524277]: Accepted publickey for user from 203.0.113.11 port 49626 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-19T11:22:35.521827+00:00 srv02 sshd[3514526]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T11:32:11.793641+00:00 srv02 sshd[3524345]: Failed password for invalid user root from 87.251.64.149 port 48716 ssh2,medio,medio
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T11:06:55.266009+00:00 srv02 sshd[3498763]: Disconnected from user usr21 203.0.113.11 port 40556,nenhum,nenhum
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T11:04:16.763592+00:00 srv02 sshd[3495294]: Accepted publickey for user from 203.0.113.11 port 39486 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,,usr21,5502,3,baixo,PAM: Login session closed.,2026-05-19T11:46:50.540991+00:00 srv02 sshd[3538051]: pam_unix(sshd:session): session closed for user usr21,nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T11:42:34.105947+00:00 srv02 sshd[3534224]: Accepted publickey for user from 203.0.113.11 port 39688 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T11:42:23.132172+00:00 srv02 sshd[3534098]: Disconnected from user usr21 203.0.113.11 port 46556,nenhum,nenhum
1779329860.64241,2026-05-19,12,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-19T12:14:27.285232+00:00 srv02 sshd[3563304]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-19,11,wazuh.manager,66.154.107.138,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T11:55:09.214786+00:00 srv02 sshd[3545527]: Failed password for invalid user root from 66.154.107.138 port 40212 ssh2,baixo,medio
1779329860.64241,2026-05-19,11,wazuh.manager,87.251.64.149,none,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T11:26:28.208923+00:00 srv02 sshd[3518185]: Failed password for invalid user none from 87.251.64.149 port 34952 ssh2,medio,medio
1779329860.64241,2026-05-19,12,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T12:18:00.389898+00:00 srv02 sshd[3566439]: Accepted publickey for user from 203.0.113.11 port 48356 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,12,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T12:28:03.736588+00:00 srv02 sshd[3577052]: Accepted publickey for user from 203.0.113.11 port 35204 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,12,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T12:22:07.334022+00:00 srv02 sshd[3570283]: Disconnected from user usr21 203.0.113.11 port 58930,nenhum,nenhum
1779329860.64241,2026-05-19,12,wazuh.manager,,usr21,,,nenhum,,2026-05-19T12:42:38.164936+00:00 srv02 CRON[3593173]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-19,12,wazuh.manager,49.51.187.213,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T12:42:27.109006+00:00 srv02 sshd[3593645]: Disconnected from invalid user root 49.51.187.213 port 43174 [preauth],baixo,medio
1779329860.64241,2026-05-19,12,wazuh.manager,50.6.227.5,jenkins,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T12:52:58.328464+00:00 srv02 sshd[3609748]: Failed password for invalid user jenkins from 50.6.227.5 port 60316 ssh2,medio,medio
1779329860.64241,2026-05-19,12,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T12:49:39.223685+00:00 srv02 sshd[3605377]: Disconnected from user usr21 203.0.113.11 port 34532,nenhum,nenhum
1779329860.64241,2026-05-19,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T11:54:13.888040+00:00 srv02 sshd[3544677]: Accepted publickey for user from 203.0.113.11 port 46392 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,12,wazuh.manager,,,,,nenhum,,2026-05-19T12:57:40.154468+00:00 srv02 systemd-logind[1224]: Removed session 55454.,nenhum,nenhum
1779329860.64241,2026-05-19,12,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T12:47:36.250441+00:00 srv02 sshd[3600997]: Accepted publickey for user from 203.0.113.11 port 46808 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,12,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T12:54:35.934444+00:00 srv02 sshd[3611705]: Accepted publickey for user from 203.0.113.11 port 43974 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,12,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-19T12:39:25.283565+00:00 srv02 sshd[3590592]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,186.222.243.172,matheuscabral,5715,3,baixo,sshd: authentication success.,2026-05-19T13:00:07.437474-03:00 srv01 sshd[254212]: Accepted publickey for matheuscabral from 186.222.243.172 port 53782 ssh2: ED25519 SHA256:fbPT8K3L4M4YHO0Tb5nVrGid0YquRzAGBUeREK+Nebo,medio,critico
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:01:11.619186+00:00 srv02 sshd[3623559]: Accepted publickey for user from 203.0.113.11 port 37596 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:13:51.020524+00:00 srv02 sshd[3639043]: Accepted publickey for user from 203.0.113.11 port 33438 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,,,,,nenhum,,2026-05-19T13:08:16.823850-03:00 srv01 systemd-logind[1467]: New session 18797 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-19,13,wazuh.manager,,,,,nenhum,,2026-05-19T13:13:58.814720+00:00 srv02 sshd[3639217]: Connection closed by authenticating user usr21 203.0.113.11 port 33466 [preauth],nenhum,nenhum
1779329860.64241,2026-05-19,13,wazuh.manager,,,,,nenhum,,2026-05-19T13:11:55.964242+00:00 srv02 systemd-logind[1224]: Session 55637 logged out. Waiting for processes to exit.,nenhum,nenhum
1779329860.64241,2026-05-19,13,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T13:18:31.230648+00:00 srv02 sshd[3644666]: Failed password for invalid user root from 87.251.64.149 port 46868 ssh2,medio,alto
1779329860.64241,2026-05-19,13,wazuh.manager,43.130.48.246,turtle,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T13:19:13.225400-03:00 srv01 sshd[305240]: Invalid user turtle from 43.130.48.246 port 58010,baixo,medio
1779329860.64241,2026-05-19,13,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-19T13:19:49.079887+00:00 srv02 sshd[3646074]: Failed password for invalid user root from 87.251.64.149 port 4506 ssh2,medio,medio
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:06:30.394328+00:00 srv02 sshd[3630573]: Accepted publickey for user from 203.0.113.11 port 51480 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:31:26.123415+00:00 srv02 sshd[3658073]: Accepted publickey for user from 203.0.113.11 port 55846 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,,,,,nenhum,,2026-05-19T13:33:02.827959+00:00 srv02 systemd-logind[1224]: New session 55825 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:43:01.109094+00:00 srv02 sshd[3672020]: Accepted publickey for user from 203.0.113.11 port 43268 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:54:57.668261+00:00 srv02 sshd[3685598]: Accepted publickey for user from 203.0.113.11 port 55652 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T13:56:34.124665+00:00 srv02 sshd[3687144]: Disconnected from user usr21 203.0.113.11 port 39688,nenhum,nenhum
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T14:18:01.479132+00:00 srv02 sshd[3708596]: Accepted publickey for user from 203.0.113.11 port 52984 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,14,wazuh.manager,,usr21,5502,3,baixo,PAM: Login session closed.,2026-05-19T14:23:35.664902+00:00 srv02 sshd[3719470]: pam_unix(sshd:session): session closed for user usr21,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,,usr21,5402,3,baixo,Successful sudo to ROOT executed.,2026-05-19T13:26:24.038185+00:00 srv02 sudo: user : a password is required ; PWD=/home/wazuh ; USER=root ; COMMAND=/usr/bin/resolvectl flush-caches,alto,baixo
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T14:07:17.023233+00:00 srv02 sshd[3696742]: Accepted publickey for user from 203.0.113.11 port 33000 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,14,wazuh.manager,,,,,nenhum,,2026-05-19T14:00:33.023230+00:00 srv02 systemd-logind[1224]: Session 56014 logged out. Waiting for processes to exit.,nenhum,nenhum
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T14:24:50.893854+00:00 srv02 sshd[3721196]: Accepted publickey for user from 203.0.113.11 port 59068 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,13,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T13:23:38.569140+00:00 srv02 sshd[3649404]: Accepted publickey for user from 203.0.113.11 port 39084 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,14,wazuh.manager,,,,,nenhum,,2026-05-19T14:25:31.716091+00:00 srv02 sshd[3721997]: Connection closed by authenticating user usr21 203.0.113.11 port 54962 [preauth],nenhum,nenhum
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-19T14:33:29.062527+00:00 srv02 sshd[3730450]: Disconnected from user usr21 203.0.113.11 port 43570,nenhum,nenhum
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T14:32:22.194283+00:00 srv02 sshd[3729373]: Accepted publickey for user from 203.0.113.11 port 49686 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,15,wazuh.manager,,usr21,,,nenhum,,2026-05-19T15:00:06.722708+00:00 srv02 CRON[3756718]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-19,14,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-19T14:44:51.260197+00:00 srv02 sshd[3741382]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T14:52:01.679366+00:00 srv02 sshd[3748580]: Accepted publickey for user from 203.0.113.11 port 56938 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T14:42:31.843612+00:00 srv02 sshd[3739085]: Accepted publickey for user from 203.0.113.11 port 34176 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,15,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T15:00:27.778641+00:00 srv02 sshd[3757289]: Accepted publickey for user from 203.0.113.11 port 55874 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,15,wazuh.manager,,,,,nenhum,,2026-05-19T15:03:34.873913+00:00 srv02 systemd-logind[1224]: Removed session 56571.,nenhum,nenhum
1779329860.64241,2026-05-19,15,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-19T15:04:16.996786-03:00 srv01 sshd[587578]: Accepted publickey for user from 203.0.113.208 port 33116 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-19,15,wazuh.manager,203.0.113.208,usr21,,,nenhum,,2026-05-19T15:10:16.112314-03:00 srv01 sshd[603729]: Disconnected from user usr21 203.0.113.208 port 35968,nenhum,nenhum
1779329860.64241,2026-05-19,15,wazuh.manager,,,,,nenhum,,2026-05-19T15:06:44.263577+00:00 srv02 sshd[3765045]: userauth_pubkey: signature algorithm ssh-dss not in PubkeyAcceptedAlgorithms [preauth],nenhum,nenhum
